position_id,asset,side,ret_1_dir,ret_6_dir,ret_12_dir,ret_48_dir,sigma_bar_pct,vol_percentile,imbalance_dir,spread_bps,depth_log,fv_edge_bps,basis_dir,volume_z,funding_dir,mom_dir,drawdown_pct,regime_bull_quiet,regime_bull_vol,regime_range,regime_bear,regime_crisis,corr_fast,corr_shift,turbulence_pct,sent_dir,sent_fear,fear_greed,dominance_delta,equity_risk_z,hour_sin,hour_cos,weekend,imbalance_delta_dir,other_ret_6_dir,depth_ratio,mtf_align,pd_zone,liq_pocket_pull,fvg_pull,fvg_liq_confluence,poc_dist,va_pos,regime_age,funding_dist,venue_disloc_dir,th_grid,th_metronome,th_clockwork,th_stopzone,th_barclose,opt_pcr_z,opt_oi_pcr_z,opt_iv_skew,manip_suspect,pat_engulf_dir,pat_hammer_dir,pat_marubozu_dir,vol_term,mkt_ret_6_dir,book_touch_share,flow_tox,direction,gate_confidence,label,net_pnl_usd,source,ts,signal_ts,barrier,probe,disp
cand-b960179a-796,ETH,short,0.855386,0.063235,0.331780,0.825232,0.134516,0.370000,0.828857,0.036467,0.804670,0.000000,0.001005,-0.672774,-0.037375,0.333333,0.424308,0.000000,0.000000,1.000000,0.000000,0.000000,0.804253,0.018867,0.308000,-0.030755,0.000000,0.250000,-0.001056,0.372969,-0.438371,0.898794,0.000000,-0.115526,-0.000154,0.944674,0.000000,0.129673,0.961450,0.877577,1.000000,-0.082766,0.000000,0.245161,0.216129,0.182302,0.020000,0.000000,0.000000,0.757000,0.011000,0.417186,0.000000,-0.713820,0.533271,-0.000000,0.121797,0.630372,0.000000,0.000000,0.200000,0.000000,-1.000000,0.868071,0,0.00,candidate,1784182521,1784153400,,,
cand-b960179a-797,BTC,short,-0.209047,-0.064006,0.306422,0.654604,0.091555,0.306667,0.613389,0.001544,0.870045,0.000000,-0.119015,-0.226437,-0.077631,0.333333,0.318711,0.000000,0.000000,1.000000,0.000000,0.000000,0.568161,-0.213433,0.308000,-0.035252,0.000000,0.250000,-0.001056,0.367501,-0.422618,0.906308,0.000000,0.412862,0.030213,1.132502,0.000000,0.213360,0.956786,0.000000,0.000000,-0.070011,0.000000,0.248030,0.207521,0.184100,0.047000,0.000000,0.000000,0.870000,0.000000,0.417186,0.000000,-0.713820,0.001384,-0.000000,-0.396383,-0.234522,0.000000,0.000000,0.200000,0.000000,-1.000000,0.868071,0,0.00,candidate,1784182802,1784153700,,,
cand-b960179a-798,ETH,short,-1.374407,-0.333979,-0.041789,0.396236,0.132898,0.360000,0.981411,0.005198,0.805975,0.000000,0.127115,-0.390596,-0.039886,0.333333,0.424308,0.000000,0.000000,1.000000,0.000000,0.000000,0.973029,0.160451,0.308000,-0.035252,0.000000,0.250000,-0.004488,0.357251,-0.374607,0.927184,0.000000,0.747840,-0.103020,0.999979,0.000000,0.353423,0.895324,0.811618,1.000000,-0.027620,0.000000,0.256371,0.182500,0.015594,0.021000,0.000000,0.000000,0.595000,0.006000,0.399535,0.000000,-0.725381,0.221425,-0.000000,-0.001276,-0.964286,0.000000,0.000000,0.200000,0.000000,-1.000000,0.736263,0,0.00,candidate,1784183403,1784154300,,,
cand-b960179a-800,ETH,short,0.180016,-0.218942,-0.313208,0.568503,0.129982,0.346667,0.927646,0.072767,0.823761,0.000000,0.218192,0.815407,-0.040280,0.333333,0.424308,0.000000,0.000000,1.000000,0.000000,0.000000,0.936147,0.127394,0.308000,-0.035283,0.000000,0.250000,0.006904,0.352437,-0.350207,0.936672,0.000000,-0.053765,-0.111188,1.305471,0.000000,0.361578,0.903100,0.973392,1.000000,-0.032307,0.000000,0.260278,0.170779,0.166296,0.014000,0.000000,0.000000,0.615000,0.003000,0.399535,0.000000,-0.725381,0.173508,-0.000000,0.648280,0.152249,0.000000,0.000000,0.200000,0.000000,-1.000000,0.868191,0,0.00,candidate,1784183710,1784154600,,,
cand-b960179a-802,ETH,short,-0.329171,-0.326933,-0.455538,0.363594,0.127939,0.340000,1.169121,0.005198,0.864351,0.000000,0.044543,-0.871016,-0.040123,0.333333,0.424308,0.000000,0.000000,1.000000,0.000000,0.000000,0.824308,0.022411,0.308000,-0.035283,0.000000,0.250000,0.006904,0.347813,-0.342020,0.939693,0.000000,0.529854,-0.123694,2.403461,0.000000,0.487433,0.889106,0.805416,1.000000,-0.039129,0.000000,0.261667,0.166612,-0.033790,0.052000,0.000000,0.000000,0.553000,0.002000,0.383950,0.000000,-0.725381,0.234109,-0.920455,0.074712,-0.280277,0.000000,0.000000,0.200000,0.000000,-1.000000,0.736263,0,0.00,candidate,1784184010,1784154900,,,
cand-b960179a-885,BTC,long,3.103989,2.474424,2.028666,1.280935,0.072410,0.200000,0.920083,0.001541,0.874340,0.000000,-0.274806,3.086330,0.057547,-0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.982485,0.073972,0.020000,0.021296,0.000000,0.250000,0.031117,0.000000,0.989651,0.143493,0.000000,1.540570,0.327804,1.037208,1.000000,0.966078,0.992501,0.000000,0.000000,0.099570,0.050654,0.544887,0.316952,-0.103312,0.029000,0.000000,0.000000,0.812000,0.003000,0.000000,0.000000,-0.818083,0.148818,0.000000,-0.008306,0.908864,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784184010,1784179200,,,
cand-b960179a-886,BTC,long,0.044839,2.502862,1.673843,1.119361,0.072165,0.200000,0.361212,0.001540,0.854738,-0.269781,-0.611916,2.607881,0.055458,-0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.965753,0.058462,0.020000,0.020155,0.000000,0.250000,0.031117,0.000000,0.993068,0.117537,0.000000,-0.558871,0.356052,0.753016,1.000000,0.929909,0.985002,0.000000,0.000000,0.100214,0.043722,0.548784,0.305259,-0.155447,0.011000,0.000000,0.000000,0.974000,0.000000,0.000000,0.000000,-0.818083,0.059751,0.000000,-0.027784,0.037351,0.000000,0.000000,0.200000,0.000000,1.000000,0.869712,0,0.00,candidate,1784184010,1784179500,,,
cand-b960179a-889,BTC,long,0.023418,2.460585,1.884356,0.927360,0.072377,0.200000,0.196688,0.001542,0.864093,0.000000,-0.157215,3.216773,0.053796,-0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.881898,-0.021526,0.020000,0.020155,0.000000,0.250000,0.016060,0.000000,0.994522,0.104528,0.000000,0.709814,0.276977,0.860357,1.000000,0.840182,0.962045,0.000000,0.000000,0.098292,0.031952,0.551215,0.297967,-0.300015,0.017000,0.000000,0.000000,0.000000,0.003000,0.000000,0.000000,-0.818083,0.036948,0.000000,-0.415049,0.010486,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784184010,1784179800,,,
cand-b960179a-890,BTC,long,-0.017038,2.214593,1.972307,0.734221,0.072346,0.200000,1.177153,0.001541,0.872927,0.000000,-0.260850,2.204036,0.051382,-0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.759032,-0.140512,0.020000,0.020155,0.000000,0.250000,0.016060,0.000000,0.996566,0.082808,0.000000,-0.173385,0.365968,0.970225,1.000000,0.838452,0.961633,0.000000,0.000000,0.098046,0.023873,0.554687,0.287550,-0.243996,0.041000,0.000000,0.000000,0.056000,0.003000,0.000000,0.000000,-0.818083,0.569604,0.000000,0.808350,-0.007592,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784184010,1784180100,,,
cand-b960179a-893,BTC,long,0.357281,-0.117010,1.689991,0.575113,0.072046,0.200000,0.483897,0.001542,0.882105,0.000000,-0.010009,-0.292763,0.045693,-0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.756955,-0.140171,0.020000,0.020694,0.000000,0.250000,0.000331,0.000000,0.999990,-0.004363,0.000000,-0.675547,0.002078,1.102945,1.000000,0.808824,0.954587,0.000000,0.000000,0.093844,0.019646,0.568321,0.246649,-0.178634,0.033000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.818083,0.303892,1.000000,-0.344139,0.413366,0.000000,0.000000,0.200000,0.000000,1.000000,0.867682,0,0.00,candidate,1784184010,1784181300,,,
cand-b960179a-894,BTC,long,0.689979,0.050259,1.596239,0.780896,0.072589,0.200000,0.602777,0.001541,0.847196,-0.215920,-0.451404,0.497630,0.043983,-0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.936687,0.040436,0.020000,0.020694,0.000000,0.250000,-0.004875,0.000000,0.999048,-0.043619,0.000000,0.118880,0.103872,0.656745,1.000000,0.850995,0.964615,0.000000,0.000000,0.006104,0.000000,0.574300,0.228711,-0.144222,0.024000,0.000000,0.000000,0.138000,0.000000,0.000000,0.000000,-0.818083,0.417081,1.000000,0.023234,0.314922,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784184010,1784181900,,,
cand-b960179a-803,ETH,short,0.476002,-0.512566,-0.314560,0.312127,0.125623,0.330000,1.304464,0.057143,0.802897,0.000000,0.328961,-0.931310,-0.041202,0.333333,0.424308,0.000000,0.000000,1.000000,0.000000,0.000000,0.888758,0.083647,0.308000,-0.035283,0.000000,0.250000,0.009490,0.339085,-0.304864,0.952396,0.000000,-0.079989,-0.115243,1.036281,-1.000000,0.418660,0.908978,0.825238,1.000000,-0.051115,0.000000,0.267917,0.147860,0.186979,0.012000,0.000000,0.000000,0.965000,0.003000,0.383950,0.000000,-0.725381,0.364945,0.716049,-0.118772,0.655367,0.000000,0.000000,0.200000,0.000000,-1.000000,0.736263,0,0.00,candidate,1784184311,1784155200,,,
cand-b960179a-804,ETH,short,-0.474557,-0.741274,-0.453718,0.242747,0.123814,0.330000,1.302249,0.046784,0.795849,0.000000,0.035607,-0.643649,-0.040944,0.333333,0.424308,0.000000,0.000000,1.000000,0.000000,0.000000,0.919294,0.109447,0.308000,-0.035283,0.000000,0.250000,0.009490,0.339085,-0.292372,0.956305,0.000000,0.024396,-0.142503,0.919410,-1.000000,0.508772,0.889451,0.805760,1.000000,-0.039337,0.000000,0.270147,0.141172,0.197494,0.022000,0.000000,0.000000,0.619000,0.006000,0.383950,0.000000,-0.725381,0.056621,-0.000000,0.397806,-0.369281,0.000000,0.000000,0.200000,0.000000,-1.000000,0.736263,0,0.00,candidate,1784184618,1784155500,,,
cand-b960179a-805,ETH,short,0.663548,-0.389583,-0.117675,0.059414,0.123827,0.330000,0.591865,0.005206,0.820954,-0.044684,-0.424230,1.686792,-0.040698,0.333333,0.424308,0.000000,0.000000,1.000000,0.000000,0.000000,0.958950,0.143608,0.308000,-0.035283,0.000000,0.250000,-0.005868,0.334961,-0.275637,0.961262,0.000000,-0.592832,-0.072491,1.278399,-1.000000,0.382775,0.916760,0.833000,1.000000,-0.055810,0.000000,0.272936,0.132805,-0.083301,0.032000,0.000000,0.000000,0.681000,0.008000,0.370057,0.000000,-0.725381,0.073389,0.699115,0.542095,0.254019,0.000000,0.000000,0.200000,0.000000,-1.000000,0.868191,0,0.00,candidate,1784184919,1784155800,,,
cand-b960179a-808,ETH,short,-1.080097,-0.333683,-0.399909,0.162404,0.122733,0.320000,0.423376,0.062367,0.808964,0.000000,-0.088045,0.452151,-0.037218,0.333333,0.423120,0.000000,0.000000,1.000000,0.000000,0.000000,0.938353,0.115404,0.208000,-0.035283,0.000000,0.250000,0.007748,0.327145,-0.237686,0.971342,0.000000,-0.089309,-0.010018,1.067290,-1.000000,0.599681,0.869775,0.786134,1.000000,0.048769,0.000000,0.279663,0.112624,0.155894,0.013000,0.000000,0.000000,0.751000,0.005000,0.370057,0.000000,-0.725381,0.128712,-0.000000,0.111827,-0.644836,0.000000,0.000000,0.200000,0.000000,-1.000000,0.868191,0,0.00,candidate,1784185525,1784156400,,,
cand-b960179a-809,ETH,short,-0.165478,-0.261639,-0.426592,-0.024497,0.122427,0.320000,0.348261,0.025978,0.807136,0.000000,0.102087,-0.612490,-0.038003,0.333333,0.423120,0.000000,0.000000,1.000000,0.000000,0.000000,0.929517,0.107218,0.208000,-0.035283,0.000000,0.250000,0.007748,0.323436,-0.216440,0.976296,0.000000,-0.924718,-0.017724,1.075280,-1.000000,0.630781,0.863050,0.967104,1.000000,0.052811,0.000000,0.282548,0.103968,0.161035,0.019000,0.000000,0.000000,0.861000,0.004000,0.357571,0.000000,-0.725381,0.636344,-0.000000,-0.190000,-0.185714,0.000000,0.000000,0.200000,0.000000,-1.000000,0.868071,0,0.00,candidate,1784185825,1784156700,,,
cand-b960179a-810,ETH,short,0.303786,-0.340854,-0.616014,0.058048,0.121417,0.310000,0.440969,0.005197,0.798386,-0.314746,-0.461682,-0.692776,-0.038877,0.333333,0.421944,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.228000,-0.035283,0.000000,0.250000,0.000000,0.000000,-0.195090,0.980785,0.000000,-0.163679,-0.047478,0.907136,-1.000000,0.574163,0.875296,0.979389,1.000000,0.045452,0.000000,0.286194,0.093030,0.096143,0.021000,0.000000,0.000000,0.667000,0.000000,0.000000,0.000000,-0.737329,0.204140,0.910256,0.198571,0.338095,0.000000,0.000000,0.200000,0.000000,-1.000000,0.868071,0,0.00,candidate,1784186132,1784157000,,,
cand-b960179a-811,ETH,short,0.246488,-0.044145,-0.571251,-0.190550,0.120175,0.300000,0.577266,0.041597,0.734686,0.000000,-0.098820,-0.728642,-0.038323,0.333333,0.421944,0.000000,0.000000,1.000000,0.000000,0.000000,-0.674848,-0.119600,0.228000,-0.035283,0.000000,0.250000,0.008723,0.000000,-0.160743,0.986996,0.000000,-0.571472,-0.026966,0.361997,-1.000000,0.528708,0.885135,0.801454,1.000000,0.039540,0.000000,0.291750,0.076362,0.200147,0.068000,0.000000,0.000000,0.362000,0.000000,0.000000,0.000000,-0.737329,0.175555,-0.000000,-0.492610,0.229508,0.000000,0.000000,0.200000,0.000000,-1.000000,0.868071,0,0.00,candidate,1784186410,1784157300,,,
cand-b960179a-887,BTC,short,-0.023418,-2.460585,-1.884356,-0.927360,0.072377,0.200000,0.513126,0.001543,0.858757,-0.312351,-0.719410,3.216773,-0.054132,0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.883747,-0.019679,0.020000,-0.020155,0.000000,0.250000,0.031117,0.000000,0.994056,0.108867,0.000000,1.181152,-0.276977,0.784444,-1.000000,0.840182,0.800465,0.894043,1.000000,0.098292,0.031952,0.550173,0.301092,0.281721,0.018000,0.000000,0.000000,0.326000,0.004000,0.000000,0.000000,-0.818083,0.258002,-0.000000,0.415049,-0.010486,0.000000,0.000000,0.200000,0.000000,-1.000000,1.000000,1,0.00,candidate,1784186410,1784179800,,,
cand-b960179a-892,BTC,long,-0.085616,-0.244622,1.586187,0.412252,0.072020,0.200000,0.474194,0.001542,0.858737,0.000000,-0.095567,-0.420702,0.046674,-0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.665680,-0.231455,0.020000,0.020694,0.000000,0.250000,0.000331,0.000000,0.999962,0.008727,0.000000,-0.693683,-0.046244,0.786489,1.000000,0.772708,0.945994,0.000000,0.000000,0.088720,0.014493,0.565890,0.253942,-0.421171,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.818083,0.233710,0.000000,0.027252,-0.078895,0.000000,0.000000,0.200000,0.000000,1.000000,0.867789,0,0.00,candidate,1784186410,1784181000,,,
cand-b960179a-898,BTC,long,0.755034,-0.066091,0.692546,0.633473,0.073321,0.206667,0.992863,0.001543,0.829771,0.000000,0.102140,0.022340,0.041635,-0.333333,0.318200,0.000000,0.000000,1.000000,0.000000,0.000000,0.750201,-0.140346,0.012000,0.022621,0.000000,0.250000,-0.006932,0.000000,0.995805,-0.091502,0.000000,2.000000,0.016107,0.505772,1.000000,0.764706,0.944090,0.000000,0.000000,-0.006194,0.000000,0.582120,0.205251,-0.174085,0.019000,0.000000,0.000000,0.347000,0.015000,0.000000,0.000000,-0.833425,0.122311,0.000000,0.270456,0.479947,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784186410,1784182500,,,
cand-b960179a-899,BTC,long,-0.961190,-0.424093,-0.469406,0.504272,0.073484,0.206667,0.776748,0.001543,0.885541,0.000000,0.022606,-0.501092,0.040477,-0.333333,0.318200,0.000000,0.000000,1.000000,0.000000,0.000000,0.796489,-0.093616,0.012000,0.022621,0.000000,0.250000,-0.006932,0.000000,0.993572,-0.113203,0.000000,-0.216115,-0.018192,1.179248,1.000000,0.665657,0.920498,0.000000,0.000000,-0.020330,0.000000,0.585940,0.193793,-0.091668,0.036000,0.000000,0.000000,0.557000,0.012000,0.000000,0.000000,-0.833425,0.639428,-0.637883,0.118226,-0.656160,0.000000,0.000000,0.200000,0.000000,1.000000,0.867309,0,0.00,candidate,1784186410,1784182800,,,
cand-b960179a-813,ETH,short,1.127296,0.133848,-0.191926,0.001262,0.119034,0.296667,1.120520,0.031238,0.799799,0.000000,-0.028949,-0.687807,-0.038002,0.333333,0.421944,0.000000,0.000000,1.000000,0.000000,0.000000,0.932734,0.058719,0.228000,-0.035283,0.000000,0.250000,0.008723,0.000000,-0.143493,0.989651,0.000000,0.389256,0.032846,0.943635,-1.000000,0.322967,0.929739,0.845946,1.000000,-0.017177,0.000000,0.294875,0.066987,0.153562,0.035000,0.000000,0.000000,0.729000,0.000000,0.000000,0.000000,-0.737329,0.759246,-0.000000,0.002622,0.656489,0.000000,0.000000,0.200000,0.000000,-1.000000,0.736263,0,0.00,candidate,1784186710,1784157600,,,
cand-b960179a-850,BTC,long,3.522672,3.205322,1.255395,-0.075236,0.074046,0.206667,1.032932,0.001545,0.869365,0.000000,0.092816,1.005036,0.072439,-0.333333,0.320837,0.000000,0.000000,1.000000,0.000000,0.000000,0.988875,0.049181,0.012000,0.025686,0.000000,0.250000,0.014361,0.000000,0.469472,0.882948,0.000000,-0.159021,0.772330,1.131302,0.000000,0.670014,0.900196,0.000000,0.000000,-0.090582,0.000000,0.395495,0.765127,-0.071379,0.036000,0.000000,0.000000,0.695000,0.003000,0.000000,0.000000,-0.762650,0.383113,1.000000,0.012571,0.869588,0.000000,0.000000,0.200000,0.000000,1.000000,0.748865,0,0.00,candidate,1784187010,1784166300,,,
cand-b960179a-880,BTC,long,2.276339,1.474562,0.813195,0.555170,0.070684,0.186667,1.040773,0.001545,0.875792,-0.395739,-0.826042,1.871467,0.060494,-0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.932653,0.026163,0.020000,0.020693,0.000000,0.250000,0.008559,0.000000,0.980785,0.195090,0.000000,-0.014479,0.102093,1.116145,1.000000,0.858710,0.967516,0.000000,0.000000,0.057886,0.005394,0.536115,0.343265,-0.582475,0.025000,0.000000,0.000000,0.699000,0.001000,0.000000,0.000000,-0.803398,0.036390,0.000000,0.005442,0.925333,0.000000,0.000000,0.200000,0.000000,1.000000,0.868468,0,0.00,candidate,1784187010,1784178600,,,
cand-b960179a-882,BTC,long,0.043840,1.311573,1.314469,1.165070,0.070455,0.186667,0.697586,0.001545,0.908556,0.000000,-0.112350,4.419175,0.058972,-0.333333,0.319695,0.000000,0.000000,1.000000,0.000000,0.000000,0.921085,0.015064,0.020000,0.021296,0.000000,0.250000,0.026751,0.000000,0.984808,0.173648,0.000000,-0.190379,0.138547,1.849367,1.000000,0.859309,0.967517,0.000000,0.000000,0.054791,0.005638,0.539678,0.332578,-0.469055,0.021000,0.000000,0.000000,0.878000,0.007000,0.000000,0.000000,-0.818083,0.405589,0.000000,-0.495725,0.022353,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784187010,1784178900,,,
cand-b960179a-815,ETH,short,-0.026707,0.704335,0.250429,0.191302,0.116953,0.270000,0.412259,0.083338,0.781072,0.000000,-0.134390,-0.542674,-0.036625,0.333333,0.421944,0.000000,0.000000,1.000000,0.000000,0.000000,0.869648,0.027697,0.228000,-0.037271,0.000000,0.250000,-0.014096,0.000000,-0.104528,0.994522,0.000000,-0.627588,0.092202,0.668824,0.000000,0.290271,0.936838,0.853028,1.000000,0.006913,0.000000,0.301215,0.047968,0.114576,0.020000,0.000000,0.000000,0.951000,0.000000,0.000000,0.000000,-0.737329,0.082814,-0.000000,0.353808,-0.028000,0.000000,0.000000,0.200000,0.000000,-1.000000,0.736263,0,0.00,candidate,1784187317,1784158200,,,
cand-b960179a-895,ETH,long,1.033584,0.405721,1.297672,0.474652,0.104519,0.220000,1.003973,0.005202,0.765374,0.000000,0.358154,2.721047,0.080641,-0.333333,0.423126,0.000000,0.000000,1.000000,0.000000,0.000000,0.937330,0.041078,0.012000,0.020694,0.000000,0.250000,-0.004875,0.000000,0.998392,-0.056693,0.000000,0.590282,0.008936,0.424189,1.000000,0.816989,0.949302,0.000000,0.000000,0.022113,0.017353,0.576783,0.221262,-0.153435,0.007000,0.000000,0.000000,0.137000,0.005000,0.000000,0.000000,-0.818083,0.148350,0.000000,-0.106698,0.300872,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784187317,1784181900,,,
cand-b960179a-897,BTC,short,1.593597,0.459264,-0.486714,-0.636218,0.073326,0.206667,0.902137,0.001543,0.851880,0.000000,-0.014542,0.137695,-0.042143,0.333333,0.318200,0.000000,0.000000,1.000000,0.000000,0.000000,0.978789,0.075284,0.012000,-0.022621,0.000000,0.250000,-0.006932,0.000000,0.996917,-0.078459,0.000000,1.504914,0.042100,0.708719,-1.000000,0.687067,0.836650,0.930331,1.000000,-0.017273,0.000000,0.580037,0.211502,0.353165,0.048000,0.000000,0.000000,0.577000,0.009000,0.000000,0.000000,-0.833425,0.765736,1.000000,-0.047623,0.719848,0.000000,0.000000,0.200000,0.000000,-1.000000,1.000000,1,0.00,candidate,1784187317,1784182200,,,
cand-b960179a-905,BTC,long,1.078460,-0.941892,-0.711320,0.500163,0.075639,0.210000,0.271871,0.001545,0.888548,0.000000,-0.123981,-0.333934,0.037894,-0.333333,0.318200,0.000000,0.000000,1.000000,0.000000,0.000000,0.981068,0.074297,0.012000,0.024147,0.000000,0.250000,-0.005508,0.000000,0.976296,-0.216440,0.000000,-0.171296,-0.205427,1.308360,0.000000,0.520112,0.885771,0.000000,0.000000,-0.041138,0.000000,0.602096,0.145325,-0.449996,0.029000,0.000000,0.000000,0.534000,0.007000,0.000000,0.000000,-0.833425,0.135140,0.000000,0.163983,0.593926,0.000000,0.000000,0.200000,0.000000,1.000000,0.868519,0,0.00,candidate,1784187317,1784184300,,,
cand-b960179a-906,BTC,long,-0.490641,-0.761592,-0.830183,0.395884,0.075556,0.210000,0.994973,0.001545,0.839629,0.000000,-0.012058,-0.326994,0.037888,-0.333333,0.318200,0.000000,0.000000,1.000000,0.000000,0.000000,0.944806,0.040410,0.012000,0.024147,0.000000,0.250000,-0.005508,0.000000,0.970296,-0.241922,0.000000,0.639269,-0.157105,0.615016,0.000000,0.468209,0.873369,0.000000,0.000000,-0.048569,0.000000,0.606263,0.132824,-0.295978,0.041000,0.000000,0.000000,0.644000,0.005000,0.000000,0.000000,-0.833425,0.227636,0.000000,-0.044504,-0.523913,0.000000,0.000000,0.200000,0.000000,1.000000,0.868384,0,0.00,candidate,1784187317,1784184600,,,
cand-b960179a-907,BTC,long,0.393213,-0.350990,-0.816640,0.401196,0.075424,0.210000,1.084390,0.001546,0.849322,0.000000,0.019063,-0.642236,0.037454,-0.333333,0.318200,0.000000,0.000000,1.000000,0.000000,0.000000,0.937645,0.033043,0.012000,0.026509,0.000000,0.250000,-0.010977,0.000000,0.961262,-0.275637,0.000000,0.089418,0.020296,0.760487,0.000000,0.509732,0.883291,0.000000,0.000000,-0.042624,0.000000,0.612241,0.114890,-0.326303,0.027000,0.000000,0.000000,0.525000,0.007000,0.000000,0.000000,-0.833425,0.250436,0.000000,-0.093486,0.694245,0.000000,0.000000,0.200000,0.000000,1.000000,0.736841,0,0.00,candidate,1784187317,1784184900,,,
cand-b960179a-818,BTC,short,1.294066,1.396048,0.811295,0.700392,0.077935,0.216667,0.522353,0.001546,0.854970,0.000000,-0.192544,3.602530,-0.080865,0.333333,0.317140,0.000000,0.000000,1.000000,0.000000,0.000000,0.823387,0.058716,0.228000,-0.037728,0.000000,0.250000,0.004715,0.000000,-0.056693,0.998392,0.000000,-0.110594,0.499019,0.829453,0.000000,0.105606,0.980787,0.000000,0.000000,-0.099855,-0.035308,0.308252,0.026855,-0.045377,0.036000,0.000000,0.000000,0.946000,0.000000,0.000000,0.000000,-0.737329,0.248314,-0.000000,-0.132425,0.636098,0.000000,0.000000,0.200000,0.000000,-1.000000,1.000000,1,0.00,candidate,1784187618,1784158800,,,
cand-b960179a-828,BTC,short,2.243592,0.253354,1.252309,0.876831,0.074206,0.206667,0.699689,0.001546,0.873490,0.000000,-0.258285,0.477371,-0.077784,0.333333,0.318457,0.000000,0.000000,1.000000,0.000000,0.000000,0.958662,0.070084,0.012000,-0.027365,0.000000,0.250000,-0.005203,0.000000,0.087156,0.996195,0.000000,0.554988,-0.153862,1.119773,0.000000,0.105951,0.979545,0.000000,0.000000,-0.104833,-0.044163,0.331364,0.957520,-0.081484,0.043000,0.000000,0.000000,0.705000,0.014000,0.000000,0.000000,-0.749653,0.313109,-0.000000,0.011246,0.893123,0.000000,0.000000,0.200000,0.000000,-1.000000,1.000000,1,0.00,candidate,1784187618,1784160900,,,
